Results for 00:00
27.042,27.5601850577778
27.336,27.68121599574051
27.89,27.941838703084912
28.302,28.278204437171457
28.524,27.656307841344322
28.725,28.627067529858685
26.786,26.956997049658142
27.32,27.078027987620853
27.607,27.33865069496526
27.751,27.675016429051816
28.619,27.053119833224667
28.421,28.023879521739033
24.052,23.59154048774082
24.645,23.71257142570353
25.109,23.973194133047937
25.18,24.30955986713448
25.783,23.687663271307343
25.7,24.65842295982171
24.537,24.631887745181483
24.768,24.7529186831442
25.229,25.013541390488594
25.494,25.349907124575147
26.033,24.728010528748005
26.197,25.698770217262364
25.266,25.93562874643765
25.655,26.056659684400362
25.955,26.317282391744758
26.369,26.65364812583131
26.826,26.031751530004172
27.295,27.00251121851854
25.798,26.5401798615947
26.338,26.661210799557402
26.653,26.9218335069018
27.055,27.258199240988365
27.363000000000003,26.63630264516122
27.483,27.607062333675586
25.126,25.84110734561282
25.607,25.962138283575527
26.048,26.222760990919927
26.44,26.559126725006493
26.861,25.937230129179344
27.094,26.907989817693707
21.643,21.886324418341495
22.03,22.007355356304195
22.498,22.267978063648606
22.86,22.604343797735154
23.22,21.982447201908016
23.441,22.953206890422372
22.809,22.630189704587224
22.947,22.75122064254993
22.974,23.01184334989433
23.136,23.348209083980883
23.101,22.726312488153738
Results for 01:00
25.264,24.782350137969704
25.503,25.44522751637732
25.704,24.71881524788776
26.134,25.255487914756316
26.046,25.83270523494276
26.61,25.634393892160023
25.059,24.86079941423676
25.331,25.52367679264437
25.50800000000001,24.79726452415481
25.94,25.333937191023367
26.22300000000001,25.9111545112098
26.371,25.712843168427074
22.576,22.345737262562874
22.455,23.008614640970496
22.975,22.282202372480935
22.97300000000001,22.818875039349496
23.364,23.396092359535928
23.76,23.197781016753204
22.63,23.056782434326166
22.97300000000001,23.719659812733788
23.058000000000003,22.993247544244223
23.478,23.52992021111278
23.738000000000003,24.10713753129922
23.857,23.908826188516496
23.149,22.606154345291678
23.368,23.269031723699307
23.839,22.542619455209735
24.126,23.079292122078297
24.483,23.65650944226473
24.842,23.458198099482
23.792,23.997213224614676
23.881,24.66009060302229
24.39,23.93367833453273
24.77,24.470351001401294
25.07,25.047568321587725
25.378,24.849256978804995
23.226,22.948857632311338
23.707,23.611735010718963
23.8,22.8853227422294
24.148000000000003,23.42199540909796
24.375,23.999212729284395
24.66800000000001,23.800901386501657
20.006,19.537132351540613
20.325,20.200009729948228
20.572,19.473597461458667
20.805,20.010270128327228
21.052,20.587487448513663
21.245,20.389176105730932
21.736,21.765293724582794
22.006,22.42817110299041
22.175,21.70175883450085
22.377,22.23843150136941
22.533,22.815648821555847
22.695,22.617337478773116
Results for 02:00
24.483,24.886272960130945
24.587,25.183932015894086
24.555,24.58752357889422
24.748,25.059626917673597
24.549,25.29246090971291
24.942,25.818180915510744
24.075,23.603645006845245
24.343000000000004,23.901304062608396
24.184,23.30489562560854
24.496,23.776998964387907
24.615,24.00983295642722
24.959,24.535552962225054
21.638,21.07290975829291
21.721,21.370568814056053
21.781,20.77416037705621
21.777,21.24626371583557
22.016,21.47909770787489
21.968000000000004,22.004817713672725
21.189,20.968799015651648
21.265,21.266458071414792
21.38,20.670049634414937
21.732,21.142152973194307
22.048,21.37498696523362
22.19,21.900706971031457
21.887,21.892483681576643
21.961,22.19014273733979
22.025,21.593734300339932
22.647,22.06583763911929
22.845,22.298671631158623
22.97300000000001,22.824391636956456
22.579,22.558148554696476
22.904,22.855807610459618
22.915,22.259399173459762
23.137,22.731502512239135
23.086,22.96433650427845
23.362,23.490056510076286
21.963,21.769160794957635
22.188,22.06681985072078
22.338,21.47041141372091
22.379,21.942514752500283
22.611,22.175348744539612
